,actor_name,actor_facebook_likes,actor_oscar_nom
4530,Jonathan Jackson,613.0,
4531,Troy Garity,167.0,
4532,Greg Collins,39.0,
4533,Kelly Ripa,379.0,
4534,Jasmine Trinca,87.0,
4535,Ashley Walters,173.0,
4536,Ljubomir Kerekes,2.0,
4537,Prabhas,72.0,
4538,Michael Hitchcock,279.0,
4539,Oscar Gale,785.0,
4540,Courtney Gains,559.0,
4541,Elvis Tsui,7.0,
4542,Kristen Johnston,501.0,
4543,Kari Matchett,280.0,
4544,Bill Nunn,182.0,
4545,Matthew Glave,108.0,
4546,David Clennon,145.0,
4547,Ted Markland,12.0,
4548,Bruce Goodchild,15.0,
4549,David Walliams,217.0,
4550,Nick Robinson,724.0,
4551,Owen Burke,206.0,
4552,Christopher James Baker,35.0,
4553,Aleksey Serebryakov,30.0,
4554,Barbara Carrera,133.0,
4555,Mason Gamble,263.0,
4556,Omid Abtahi,387.0,
4557,Kwok-Kwan Chan,51.0,
4558,Reginald Ballard,64.0,
4559,Bruce Green,538.0,
4560,Rebecca Mader,505.0,
4561,Josh Segarra,213.0,
4562,Sherri Shepherd,278.0,
4563,Jordan Lund,25.0,
4564,Amanda Wyss,574.0,
4565,Judith Godrèche,80.0,
4566,Kiersey Clemons,190.0,
4567,Al Freeman Jr.,318.0,
4568,Mackenzie Aladjem,120.0,
4569,Jamie Hector,248.0,
4570,Kirsten Day,196.0,
4571,Joyce Van Patten,57.0,
4572,Ed Stoppard,95.0,
4573,Colin Stinton,23.0,
4574,Kevin Peter Hall,636.0,
4575,Sam J. Jones,455.0,
4576,Carmen Ejogo,374.0,
4577,Leon Rippy,229.0,
4578,Eros Vlahos,167.0,
4579,Joanna Lumley,973.0,
4580,Richard Cetrone,63.0,
4581,Pip Torrens,72.0,
4582,Richard Thomas,549.0,
4583,Marion Ross,418.0,
4584,Michael Beach,344.0,
4585,Michael Mosley,253.0,
4586,Alex Jennings,39.0,
4587,Wendell Pierce,458.0,
4588,Richard Brancatisano,174.0,
4589,Lysette Anthony,136.0,
4590,Christopher Rich,150.0,
4591,Jason Behr,505.0,
4592,Shawn Doyle,230.0,
4593,Ray Nicholas,105.0,
4594,Maurice Compte,120.0,
4595,Jade Kindar-Martin,6.0,
4596,Angus Macfadyen,448.0,
4597,Warren Brown,256.0,
4598,Rie Rasmussen,115.0,
4599,Isabelle Carré,45.0,
4600,Tobey Maguire,0.0,
4601,Eduard Fernández,7.0,
4602,Jacob Latimore,129.0,
4603,Melissa McMeekin,141.0,
4604,Hudson Leick,239.0,
4605,Sami Gayle,566.0,
4606,Yuria Nara,2.0,
4607,Hayley Lovitt,954.0,
4608,Vincent Perez,292.0,
4609,Tony Kgoroge,38.0,
4610,Joe Ochman,11.0,
4611,Dato Bakhtadze,48.0,
4612,Chris Ellis,178.0,
4613,Eddie Jemison,336.0,
4614,Susanne Lothar,50.0,
4615,Steve Bannos,460.0,
4616,Portia Doubleday,534.0,
4617,Russell Peters,355.0,
4618,Michael DeLorenzo,240.0,
4619,Holmes Osborne,83.0,
4620,Roberts Blossom,159.0,
4621,Simon Callow,239.0,
4622,Jean Louisa Kelly,320.0,
4623,Doug Cockle,24.0,
4624,Brian McNamara,125.0,
4625,Jayne Eastwood,90.0,
4626,Dillon Casey,281.0,
4627,Carel Struycken,436.0,
4628,Rodger Bumpass,217.0,
4629,Yetta Gottesman,71.0,
4631,Chris Lowell,940.0,
4632,Howard Hesseman,322.0,
4633,Daniel Rindress-Kay,7.0,
4634,Tracie Thoms,502.0,
4635,Jean Smart,329.0,
4636,Maria Thayer,344.0,
4637,Bonnie Somerville,246.0,
4638,Raphael Sbarge,362.0,
4639,Peter Sallis,100.0,
4640,Nellie McKay,37.0,
4641,Luisa Ranieri,22.0,
4642,Kate Capshaw,237.0,
4643,Facundo Lombard,357.0,
4644,Sanoe Lake,64.0,
4645,Danny Rhodes,77.0,
4646,Megan Franich,63.0,
4647,Method Man,362.0,
4648,Richard Dawson,384.0,
4649,John Macmillan,21.0,
4650,Jasika Nicole,439.0,
4651,Tom Kane,265.0,
4652,Katie Lowes,273.0,
4653,Huell Howser,69.0,
4654,Cheri Oteri,244.0,
4655,Graham Beckel,95.0,
4656,Dave Annable,642.0,
4657,Aisha Hinds,343.0,
4658,Hugh Dillon,431.0,
4659,Delphine Chanéac,559.0,
4660,Jordan Prentice,322.0,
4661,Robert Costanzo,130.0,
4662,Mark Camacho,40.0,
4663,Sandra Vergara,133.0,
4664,Christiana Leucas,165.0,
4665,Munro Chambers,353.0,
4666,Terence Maynard,120.0,
4667,Lynda Boyd,83.0,
4668,Björn Hlynur Haraldsson,51.0,
4669,Ned Bellamy,91.0,
4670,James Biberi,174.0,
4671,Lucy Boynton,135.0,
4672,Nicholas Tse,107.0,
4673,Jaycee Chan,187.0,
4674,Kathy Baker,313.0,
4675,Tyrone Keogh,11.0,
4676,Jemima West,432.0,
4677,Chiara Caselli,24.0,
4678,Tyler Hilton,154.0,
4679,Mark Williams,373.0,
4680,Jennifer Hall,89.0,
4681,Hannah Spearritt,363.0,
4682,Angel Coulby,566.0,
4683,Scott Weinger,631.0,
4684,R. Marcos Taylor,303.0,
4685,John Sessions,83.0,
4686,Enrique Iglesias,876.0,
4687,Reginald VelJohnson,541.0,
4688,Charlie Talbert,767.0,
4689,Demetri Martin,210.0,
4690,Kenneth Mitchell,250.0,
4691,Haruma Miura,47.0,
4692,Ann Talman,6.0,
4693,Gloria Reuben,186.0,
4694,Mimi Kirkland,325.0,
4695,Jeri Ryan,1000.0,
4696,Simon Woods,241.0,
4697,Tómas Lemarquis,114.0,
4698,Ben Chaplin,258.0,
4699,George Lopez,453.0,
4700,Tencho Gyalpo,0.0,
4701,Fenella Woolgar,87.0,
4702,Jeffrey Markle,228.0,
4703,Shaun Parkes,78.0,
4704,Jake McDorman,535.0,
4705,Ray Charles,326.0,
4706,Michael Rady,523.0,
4707,Peter McNicholl,3.0,
4708,Joyce Randolph,94.0,
4709,Tim Rose,137.0,
4710,Vanesa Tomasino,355.0,
4711,Paul Barber,57.0,
4712,Joseph Kaiser,3.0,
4713,David Harbour,313.0,
4714,Glenn Howerton,424.0,
4715,Wolfgang Preiss,14.0,
4716,Suzie Plakson,178.0,
4717,Brad Leland,67.0,
4718,Seth Meyers,307.0,
4719,Monica Keena,512.0,
4720,Jessica Wesson,26.0,
4721,Donald Sumpter,151.0,
4722,Hristo Shopov,113.0,
4723,Matthew Lawrence,711.0,
4724,Ahney Her,198.0,
4725,DeVaughn Nixon,164.0,
4726,Caroline Goodall,212.0,
4727,Jamie Blackley,203.0,
4728,Agnia Ditkovskite,48.0,
4729,Sara Stewart,127.0,
4730,Liza Lapira,387.0,
4731,Charles Martin Smith,188.0,
4732,Hugh O'Conor,163.0,
4733,Billie Whitelaw,108.0,
4734,Jay R. Ferguson,204.0,
4735,Rebecca Gayheart,468.0,
4736,Kevin Breznahan,104.0,
4737,Nancy Cartwright,362.0,
4738,Gregory Alan Williams,367.0,
4739,Billy Aaron Brown,177.0,
4740,DMX,432.0,
4741,Steve Pemberton,100.0,
4742,Eric Cantona,240.0,
4743,Vince Corazza,71.0,
4745,Victoria Beckham,199.0,
4746,Kylie Bunbury,370.0,
4747,Griffin Cleveland,81.0,
4748,Amy Stewart,28.0,
4749,James Read,165.0,
4750,Kate Harbour,3.0,
4751,Don McManus,98.0,
4752,Jacob Pitts,360.0,
4753,Tony Plana,223.0,
4754,Amanda Tilson,58.0,
4755,Sergio Calderón,49.0,
4756,Zena Grey,255.0,
4757,Jacob Young,111.0,
4758,Tara Fitzgerald,151.0,
4759,Chris Parnell,432.0,
4760,Pauline McLynn,70.0,
4761,Patrick St. Esprit,148.0,
4762,Peter Kwong,52.0,
4763,Alice Pol,8.0,
4764,James Patrick Stuart,251.0,
4765,Daniel Lapaine,92.0,
4766,Natasha Calis,309.0,
4767,Cathryn de Prume,354.0,
4768,Rhys Coiro,268.0,
4769,Richard Gant,120.0,
4770,Ted Wass,42.0,
4771,Kaylee DeFer,324.0,
4772,Craig Hall,50.0,
4773,Yûsuke Iseya,18.0,
4774,Michael Paré,492.0,
4775,Julie Adams,132.0,
4776,Igor Zaripov,31.0,
4777,James Tupper,240.0,
4778,Liya Kebede,232.0,
4779,Shawn Hatosy,407.0,
4780,Gilles Lellouche,92.0,
4781,Gil Birmingham,416.0,
4782,Jérôme Deschamps,0.0,
4783,Aleksandr Bashirov,7.0,
4784,Jack Hawkins,87.0,
4785,Wai-Keung Lau,55.0,
4786,Kevin Williamson,221.0,
4787,Lori Singer,304.0,
4788,Harry Shearer,161.0,
4789,Jennifer Schwalbach Smith,92.0,
4790,Theresa Merritt,227.0,
4791,Lolita Davidovich,197.0,
4792,A.J. Langer,254.0,
4793,Clive Revill,73.0,
4794,Derek Graf,11.0,
4795,Anthony Daniels,441.0,
4796,Theresa Randle,244.0,
4797,O.J. Simpson,144.0,
4798,Catherine Dent,99.0,
4799,Matt Letscher,105.0,
4800,Dell Yount,62.0,
4801,Oliver Stark,88.0,
4802,Lainie Kazan,249.0,
4803,Garrett Morris,424.0,
4804,James Bolam,57.0,
4805,Marie Gillain,64.0,
4806,Gaye Brown,30.0,
4807,Lillete Dubey,73.0,
4808,Alexandra Silber,23.0,
4809,Phil Leeds,71.0,
4810,Debra Monk,86.0,
4811,Colleen Haskell,182.0,
4812,Juhi Chawla,171.0,
4813,Ray McKinnon,287.0,
4814,Darwin Shaw,55.0,
4815,Shane Brolly,105.0,
4816,Julian Fellowes,266.0,
4817,Charles Keating,137.0,
4818,Grigoriy Dobrygin,100.0,
4819,Kyle Gass,110.0,
4820,Aries Spears,83.0,
4821,Jeremy Kemp,42.0,
4822,Anne-Marie Duff,231.0,
4823,Amidou,35.0,
4824,Fabrice Luchini,80.0,
4825,Dendrie Taylor,120.0,
4826,Gabriel Almirón,0.0,
4827,Alessandra Mastronardi,159.0,
4828,Kenneth Colley,216.0,
4829,Matt Hill,199.0,
4830,DeWayne Warren,39.0,
4831,Matt Schulze,447.0,
4832,Leslie Hope,149.0,
4833,Eddie Kaye Thomas,484.0,
4834,Sarah Wynter,186.0,
4835,Steve Harris,338.0,
4836,Joseph Mascolo,85.0,
4837,Ali Hillis,597.0,
4838,Hayley McFarland,697.0,
4839,Ski Carr,165.0,
4840,Melissa Ordway,318.0,
4841,Jason Weaver,284.0,
4842,Romeo Miller,582.0,
4843,Tony Lo Bianco,109.0,
4844,Charles Mesure,349.0,
4845,Marc Macaulay,107.0,
4846,Ken Sansom,16.0,
4847,Aryana Engineer,602.0,
4848,Brian d'Arcy James,77.0,
4849,Alex Winter,636.0,
4850,Yvette Mimieux,160.0,
4851,Filippo Timi,101.0,
4852,Anneliese van der Pol,354.0,
4853,Dermot Crowley,51.0,
4854,María Botto,47.0,
4855,Francesca Rettondini,78.0,
4856,Jeff Perry,254.0,
4857,Skyler Samuels,429.0,
4858,Romi Aboulafia,22.0,
4859,Margaret Cho,270.0,
4860,Christine Lakin,518.0,
4861,Jasper Levine,24.0,
4862,Tiffany Lamb,16.0,
4863,Toby Hemingway,637.0,
4864,John Patrick Amedori,733.0,
4865,Jake Short,470.0,
4866,Tom Bower,107.0,
4867,John Gavin,285.0,
4868,Riki Lindhome,490.0,
4869,Billy Barty,281.0,
4870,Leo McKern,83.0,
4871,Qiu Yuen,59.0,
4872,Zak Orth,153.0,
4873,Bernie Sanders,173.0,
4874,Joe Cole,233.0,
4875,Lorna Raver,163.0,
4876,Jacky Ido,80.0,
4877,Sam Lerner,62.0,
4878,Jordan Carlos,31.0,
4879,Nick Gomez,347.0,
4880,Don Stark,181.0,
4881,Sarah Solemani,99.0,
4882,David Ramsey,677.0,
4883,James Russo,383.0,
4884,Jeff DeRocker,2.0,
4885,Peter Wingfield,177.0,
4886,Gigi Rice,69.0,
4887,Serena Scott Thomas,175.0,
4888,Scott Wolf,376.0,
4889,Marko Zaror,99.0,
4890,Jackie Burroughs,86.0,
4891,Karin Konoval,81.0,
4892,Victoria Learn,9.0,
4893,Tyrone Benskin,228.0,
4894,Caitlyn Jenner,161.0,
4895,Brent Anderson,400.0,
4896,Matthew Walker,2.0,
4897,Toni Braxton,231.0,
4898,Melvil Poupaud,188.0,
4899,Rosalind Ayres,101.0,
4900,Chi Chung Lam,3.0,
4901,Marie-Anne Chazel,11.0,
4902,Ewen Solon,9.0,
4904,Elea Oberon,51.0,
4905,Andy On,60.0,
4906,Kevin McGowan,7.0,
4907,Jacqueline Lovell,53.0,
4908,Alan David,7.0,
4909,Martina Gedeck,155.0,
4910,Joe Turkel,413.0,
4911,J.J. Cohen,459.0,
4912,Hope Olaide Wilson,256.0,
4913,Cabrina Collesides,319.0,
4914,Kelli Barrett,110.0,
4915,David Moscow,306.0,
4916,Paul 'Pauly D' DelVecchio,211.0,
4917,Miyu Irino,7.0,
4918,Terence Yin,30.0,
4919,Stephen Boyd,102.0,
4920,Dante Brown,505.0,
4921,Margaret Tracey,0.0,
4922,Tracy Letts,85.0,
4923,Pedro Miguel Arce,233.0,
4924,Chester,6.0,
4925,JR Bourne,457.0,
4926,Bree Turner,489.0,
4927,Joey Fatone,261.0,
4928,Fran Kranz,557.0,
4929,Collins Pennie,458.0,
4930,Mario Monicelli,148.0,
4931,Andrew Dice Clay,218.0,
4932,Nicollette Sheridan,341.0,
4934,Dan Bakkedahl,59.0,
4935,Grace Jones,406.0,
4936,Freddie Jones,124.0,
4937,Ethan Stiefel,111.0,
4939,Kevin G. Schmidt,362.0,
4940,Michael Horse,102.0,
4941,John McMartin,101.0,
4942,Frankie Valli,197.0,
4943,Kellie Martin,371.0,
4944,Kim Chan,45.0,
4945,Albert Salmi,94.0,
4946,Paul Sparks,201.0,
4947,Sam Reid,212.0,
4948,Leonie Benesch,16.0,
4949,James Cullen Bressack,161.0,
4950,Nick Cassavetes,415.0,
4951,Lars Ulrich,151.0,
4952,Katharina Schüttler,30.0,
4953,Joseph Pilato,83.0,
4954,Kevork Malikyan,69.0,
4955,Luis Rosado,129.0,
4956,Hakeem Kae-Kazim,242.0,
4957,Vondie Curtis-Hall,170.0,
4958,Rob Campbell,50.0,
4959,Eric Sykes,83.0,
4961,Jay Chandrasekhar,422.0,
4962,Erik Knudsen,583.0,
4963,Diana Maria Riva,89.0,
4964,Shad Moss,826.0,
4965,Malika,104.0,
4966,Ben Platt,746.0,
4967,Megyn Price,323.0,
4968,Caroll Spinney,142.0,
4969,Ellen Sandweiss,58.0,
4970,Conrad Coates,66.0,
4971,Clyde Kusatsu,161.0,
4972,Jake Wood,96.0,
4973,Gerard McSorley,71.0,
4974,Carlos Bardem,55.0,
4975,Chris Andrew Ciulla,215.0,
4976,Mary Mouser,168.0,
4978,Tim Williams,62.0,
4979,Griffin Dunne,165.0,
4980,Laurence Fox,281.0,
4981,Samm Levine,433.0,
4982,Harley Jane Kozak,62.0,
4983,Mark Walters,35.0,
4984,Rachel Brosnahan,389.0,
4985,Finn Ireland,107.0,
4986,Sergi López,250.0,
4987,Kamel Krifa,51.0,
4988,Tsianina Joelson,95.0,
4989,Cynthia Stevenson,271.0,
4990,Ruby Jerins,238.0,
4991,Trent Ford,258.0,
4992,Brian Keith,316.0,
4993,Shannon Tweed,322.0,
4994,Robin Weigert,295.0,
4995,Michel Galabru,27.0,
4996,Ivan Sergei,613.0,
4997,Conrad Kemp,44.0,
4998,Tommy Karlsen,15.0,
4999,Charles Aznavour,125.0,
5000,William Shockley,518.0,
5001,Michel Muller,17.0,
5002,Adrian Pasdar,555.0,
5003,Sihung Lung,5.0,
5004,Ara Celi,158.0,
5005,Hugh O'Brian,247.0,
5006,Jason Wiles,260.0,
5007,Kyung-gu Sol,13.0,
5008,Allen Leech,305.0,
5009,Isabelle Nélisse,250.0,
5010,Grasie Mercedes,27.0,
5011,Glenn Shadix,217.0,
5012,Jessica Raine,259.0,
5013,Dororthy Thorton,2.0,
5014,William Petersen,883.0,
5015,Martha MacIsaac,616.0,
5016,André the Giant,594.0,
5018,Kali Rocha,106.0,
5019,Ser'Darius Blain,100.0,
5020,Mitchell Ryan,141.0,
5021,Kurt Loder,162.0,
5022,Jason Spevack,125.0,
5023,Nina Hartley,170.0,
5024,Joss Ackland,232.0,
5025,Angelo Anthony Pizza,619.0,
5026,Geneviève Bujold,159.0,
5027,Homayoun Ershadi,123.0,
5028,Larry Mullen Jr.,44.0,
5029,Adam Copeland,377.0,
5030,Sandra Nelson,65.0,
5031,Shirley Douglas,47.0,
5032,Chris Bruno,186.0,
5033,Michael Michele,274.0,
5034,Marla Sokoloff,612.0,
5036,Eric Godon,39.0,
5037,Conleth Hill,386.0,
5038,Guillermo Arriaga,289.0,
5039,Chris Geere,220.0,
5040,Mac McDonald,25.0,
5041,Mike Muscat,90.0,
5042,Amber Marie Bollinger,46.0,
5043,Rudolf Klein-Rogge,18.0,
5044,Dany Verissimo-Petit,58.0,
5045,Satoshi Tsumabuki,56.0,
5046,Nataliya Vdovina,9.0,
5047,Conrad Dunn,40.0,
5048,Aubrey Poo,2.0,
5049,Edward Fox,125.0,
5050,Steven Elder,51.0,
5051,Ferdinando Vetere,50.0,
5052,Yasuaki Kurata,19.0,
5053,Arben Bajraktaraj,121.0,
5054,Bart Shatto,124.0,
5055,Jean-Marc Barr,236.0,
5056,Ayush Mahesh Khedekar,40.0,
5057,John Meillon,57.0,
5058,Chad Bishop,277.0,
5059,Malik Yoba,496.0,
5060,Barbara Bach,238.0,
5061,Jason Hawes,84.0,
5062,Susan Hogan,25.0,
5064,Shelby Vischer,8.0,
5065,Maya Angelou,279.0,
5066,Gino Salvano,111.0,
5067,Allen Payne,364.0,
5068,Paolo Seganti,55.0,
5069,Lexa Doig,489.0,
5070,China Chow,169.0,
5071,Osric Chau,635.0,
5072,Isaach De Bankolé,177.0,
5073,Noam Jenkins,191.0,
5074,Tovah Feldshuh,113.0,
5075,Bonnie Henna,15.0,
5076,Candace Kroslak,102.0,
5077,Nigel Whitmey,5.0,
5078,Behrouz Vossoughi,324.0,
5079,Karl Johnson,43.0,
5080,Kelly Lin,21.0,
5081,Diora Baird,378.0,
5082,Elisa Donovan,201.0,
5083,Olgierd Lukaszewicz,2.0,
5084,Amelia Warner,170.0,
5085,Jaroslaw Boberek,2.0,
5086,Tamar Novas,93.0,
5087,Alison Chand,21.0,
5088,Boys II Men,41.0,
5089,Fredro Starr,237.0,
5090,Brooke Bundy,54.0,
5091,Gene Simmons,301.0,
5092,Sedona Legge,2.0,
5093,Antonio Sabato Jr.,459.0,
5094,Charlotte Sullivan,388.0,
5095,Henry Simmons,334.0,
5096,Corey Johnson,123.0,
5097,Jason Gray-Stanford,140.0,
5098,Rolando Molina,525.0,
5099,Shidô Nakamura,78.0,
5100,Lena Endre,75.0,
5101,Sarah Wright,499.0,
5102,Yves Jacques,8.0,
5103,Natalie Lisinska,73.0,
5104,Paul Mazursky,150.0,
5105,Thomas Ian Griffith,147.0,
5106,Branko Djuric,116.0,
5107,Jung-jae Lee,29.0,
5108,Annie Golden,113.0,
5109,Gary Schwartz,91.0,
5110,Rob Morrow,355.0,
5111,Hannah Murray,1000.0,
5112,Jude Ciccolella,99.0,
5114,Cara Horgan,18.0,
5115,Björk,322.0,
5116,Charlotte Lewis,148.0,
5117,Rorke Denver,11.0,
5118,Ashley Hinshaw,371.0,
5119,Steven Hill,122.0,
5120,Dave Allen,135.0,
5121,Oliver Cooper,281.0,
5122,Bill Hickman,78.0,
5123,Anthony Burrell,8.0,
5124,Robert Foxworth,79.0,
5125,Lusia Strus,282.0,
5126,Viva Bianca,898.0,
5127,Peter Hermann,322.0,
5128,Meg Crosbie,376.0,
5129,Lark Voorhies,324.0,
5130,John Colicos,85.0,
5131,Herbert Grönemeyer,18.0,
5132,Zhengyong Zhang,4.0,
5133,Tammy Blanchard,192.0,
5134,Sherman Hemsley,654.0,
5135,Greg Mottola,99.0,
5136,Brian Dietzen,251.0,
5137,Susan Gardner,48.0,
5138,Samantha Ivers,103.0,
5139,Ah-sung Ko,74.0,
5140,Paul Gleason,212.0,
5141,Serena Grandi,70.0,
5142,Jake Richardson,77.0,
5143,Harmony Korine,520.0,
5144,Timothy Webber,18.0,
5145,James Shigeta,403.0,
5146,Andy Davoli,146.0,
5147,Bálint Péntek,0.0,
5148,Dahong Ni,3.0,
5149,Ryu Kohata,3.0,
5150,Rebecca Black,188.0,
5151,Hiroyuki Ikeuchi,16.0,
5152,Ana Imnadze,18.0,
5153,Emma Lung,42.0,
5154,Alexandra Callas,247.0,
5155,Ginger Jensen,84.0,
5156,Denise Crosby,426.0,
5157,Akira Terao,4.0,
5158,Hailu Qin,2.0,
5159,Jason Mantzoukas,411.0,
5160,Daniel Zettel,14.0,
5161,Christopher Sommers,32.0,
5162,Robert Prosky,191.0,
5163,Peter Berg,532.0,
5164,Eva Birthistle,54.0,
5165,Hardy Krüger,111.0,
5167,Jim Rash,424.0,
5168,Scott Handy,109.0,
5169,Alex Karpovsky,272.0,
5170,Lisa Pelikan,40.0,
5172,Angus Barnett,22.0,
5173,Geoff Bell,405.0,
5174,Scott Patterson,357.0,
5175,Britt Ekland,199.0,
5176,Alix Freihage,19.0,
5177,Max Cullen,48.0,
5178,Francesc Pagès,132.0,
5179,Glenn Beck,73.0,
5180,Raoul Max Trujillo,194.0,
5181,Hannah Britland,44.0,
5182,Riteish Deshmukh,119.0,
5183,François Damiens,24.0,
5184,Leigh Whannell,482.0,
5185,Clare Kramer,229.0,
5187,Angelo Rossitto,60.0,
5188,Stephanie Lemelin,130.0,
5189,Sal Lopez,73.0,
5190,Tom Waits,699.0,
5191,Isiah Whitlock Jr.,190.0,
5192,Jaden Klein,220.0,
5193,Johnny Whitworth,448.0,
5194,Ronald Pickup,111.0,
5195,Charlie Murphy,203.0,
5196,Jennifer Tung,39.0,
5197,Carlos Alazraqui,307.0,
5198,Niall Horan,547.0,
5199,Jack Guzman,30.0,
5200,Rob Huebel,172.0,
5201,Tamara Taylor,476.0,
5202,Lee Tergesen,444.0,
5203,Carlo Cecchi,2.0,
5204,India de Beaufort,231.0,
5205,Jillian Estell,664.0,
5206,François Chau,294.0,
5207,Alba Rohrwacher,72.0,
5208,Dennis Burkley,311.0,
5209,Gen Seto,4.0,
5210,Dree Hemingway,64.0,
5211,Robert Peters,221.0,
5212,Sharat Saxena,45.0,
5213,Carol Sutton,251.0,
5214,Robert Pralgo,688.0,
5215,Adriane Lenox,20.0,
5216,George DiCenzo,54.0,
5217,Anna Vareschi,0.0,
5218,Michel Serrault,28.0,
5219,Haluk Bilginer,241.0,
5220,Romane Bohringer,34.0,
5221,Larry Fessenden,83.0,
5222,Laura Harris,345.0,
5223,Kerry Cahill,146.0,
5224,Lee Norris,553.0,
5225,William Miller,36.0,
5226,Sandra Echeverría,422.0,
5227,Sean Keenan,51.0,
5228,Danny Sapani,102.0,
5229,Adrienne Pickering,72.0,
5230,Adrian Holmes,126.0,
5231,Chase Armitage,111.0,
5232,Amanda Troop,196.0,
5233,Sigríður María Egilsdóttir,5.0,
5234,Shabana Azmi,95.0,
5235,John Light,46.0,
5236,Dal-su Oh,7.0,
5237,Enrique Murciano,195.0,
5238,Antonio de la Torre,82.0,
5239,Don Francks,123.0,
5240,Luisa D'Oliveira,129.0,
5241,Luke Ford,110.0,
5242,Vic Waghorn,1000.0,
5243,Bolaji Badejo,513.0,
5244,Marilyn Burns,177.0,
5245,Rosalind Harris,51.0,
5246,Parker Bagley,123.0,
5247,Lunetta Savino,16.0,
5248,Jarrod Bunch,862.0,
5249,Dinah Manoff,118.0,
5250,Roberta Valderrama,908.0,
5252,Patrick Cranshaw,127.0,
5253,Danny Webb,130.0,
5254,Gbenga Akinnagbe,338.0,
5255,Dylan Kussman,35.0,
5256,Chris Young,219.0,
5257,Hunter Tylo,140.0,
5258,Robert Urich,297.0,
5259,Woo-hee Chun,0.0,
5260,Kevin McHale,748.0,
5261,Mai Charoenpura,6.0,
5262,Lionel Abelanski,5.0,
5263,Gary McDonald,25.0,
5264,Peter Callan,18.0,
5265,Perrey Reeves,230.0,
5266,John Henshaw,35.0,
5267,Émilie Dequenne,98.0,
5268,Steve Le Marquand,59.0,
5269,Celina Jade,305.0,
5270,Debrianna Mansini,175.0,
5272,Milo O'Shea,170.0,
5273,Stian Smestad,3.0,
5274,Molly Hagan,133.0,
5275,Valarie Pettiford,202.0,
5276,Brad James,559.0,
5277,Samuel Roukin,179.0,
5278,Christopher B. Duncan,81.0,
5279,Vanessa Martinez,39.0,
5280,Martin Lucey,6.0,
5281,Aditya Roy Kapoor,417.0,
5282,Robert Taylor,346.0,
5283,Ghassan Massoud,173.0,
5284,James Huang,85.0,
5285,Nicholas Hammond,195.0,
5286,Patrick Cronin,51.0,
5287,Jill Talley,27.0,
5288,David Schneider,27.0,
5289,Steve Harvey,360.0,
5290,Daisy Betts,297.0,
5291,Josh Pais,117.0,
5292,Justin Hall,102.0,
5293,Jeff Marlow,460.0,
5294,Tracy Middendorf,112.0,
5295,Keri Lynn Pratt,292.0,
5296,Sarain Boylan,50.0,
5297,Diego Velazquez,86.0,
5298,Michaela Watkins,216.0,
5299,Samuel West,136.0,
5300,David Thewlis,0.0,
5301,Emmanuelle Béart,569.0,
5302,Vernee Watson,112.0,
5303,Kevin Rahm,168.0,
5304,Amy Locane,200.0,
5305,Evan McGuire,4.0,
5306,Mary Catherine Garrison,7.0,
5307,Alexa Havins,209.0,
5308,Kesun Loder,33.0,
5309,William Shimell,47.0,
5310,Tesshô Genda,4.0,
5311,Julie LeBreton,23.0,
5312,Darren Boyd,112.0,
5313,Natalie Coughlin,189.0,
5314,Jean-Claude Lecas,15.0,
5315,Kacey Clarke,376.0,
5316,Anna Katarina,26.0,
5317,Craig Sheffer,391.0,
5318,Garvin Cross,36.0,
5319,Ángela Molina,40.0,
5320,Todd Louiso,88.0,
5321,Stanislav Ianevski,658.0,
5322,Ellie Kendrick,221.0,
5323,Nastassja Kinski,518.0,
5324,Roschdy Zem,59.0,
5325,Natalie Mendoza,158.0,
5326,Razaaq Adoti,36.0,
5327,Vic Aviles,60.0,
5328,Danielle Darrieux,106.0,
5329,Jennifer Ulrich,93.0,
5330,Charles Baker,500.0,
5331,Ayla Kell,440.0,
5332,Brahim Achabbakhe,96.0,
5333,Jill St. John,175.0,
5334,Lee Ving,92.0,
5335,Geneviève Lemon,11.0,
5336,Angus Sampson,82.0,
5337,Cody Linley,430.0,
5338,Paulina Gerzon,61.0,
5339,Kwesi Ameyaw,27.0,
5340,Craig Conway,159.0,
5341,Bob Costas,69.0,
5342,Vanessa Ray,270.0,
5343,Erin Daniels,303.0,
5344,Charles Aidman,23.0,
5345,Peter Breitmayer,98.0,
5346,Darryl Stephens,658.0,
5347,Lil' Wayne,442.0,
5348,Alastair Duncan,38.0,
5349,Miriama Smith,35.0,
5350,Ashley Gerasimovich,77.0,
5351,Jennifer Butler,455.0,
5352,Rick Rossovich,172.0,
5353,Jack O'Halloran,375.0,
5354,Valérie Lemercier,39.0,
5355,Erin Wasson,106.0,
5356,Derek Wayne Johnson,184.0,
5357,Richard Graham,13.0,
5358,Eleanor Bron,52.0,
5359,Valentin Golubenko,0.0,
5360,Bob Marley,184.0,
5361,Stephen Au,4.0,
5362,Ivan Okhlobystin,26.0,
5363,Cindy Robinson,29.0,
5364,Sydney Penny,240.0,
5365,Olesya Rulin,578.0,
5366,John Ralston,63.0,
5367,Travis Aaron Wade,493.0,
5368,Maria Schrader,36.0,
5369,Mark De Alessandro,83.0,
5370,Gil Bellows,261.0,
5371,Ahmad Massad,58.0,
5372,Giulia Michelini,11.0,
5373,André Ramiro,15.0,
5374,Gabriel Bateman,300.0,
5375,Jessica Mauboy,38.0,
5376,Na'Blonka Durden,15.0,
5377,Danielle von Zerneck,51.0,
